boxofficeType,showRange,yearWeekTime,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
주간 박스오피스,20190729~20190804,201931,6,6,-1,OLD,20198323,레드슈즈,2019-07-25,2419074800,4.3,751703200,45.1,4117541400,317593,111331,54.0,527343,673,7127
주간 박스오피스,20190729~20190804,201931,7,7,-5,OLD,20182490,나랏말싸미,2019-07-24,1331563190,2.4,-4887523483,-78.6,7667924863,175552,-565611,-76.3,930998,908,10421
주간 박스오피스,20190729~20190804,201931,8,8,-4,OLD,20196309,스파이더맨: 파 프롬 홈,2019-07-02,1002553380,1.8,-2163223640,-68.3,68806123440,123996,-249635,-66.8,7996657,641,4837
주간 박스오피스,20190729~20190804,201931,9,9,-3,OLD,20192725,명탐정 코난: 감청의 권,2019-07-24,356509953,0.6,-964555544,-73.0,1704460250,46720,-118339,-71.7,214485,511,2408
주간 박스오피스,20190729~20190804,201931,10,10,-3,OLD,20190002,롱 샷,2019-07-24,347133490,0.6,-587398147,-62.9,1626545847,41957,-62424,-59.8,184741,454,2121
주간 박스오피스,20190805~20190811,201932,1,1,0,OLD,20184621,엑시트,2019-07-31,23887694737,42.9,-691250928,-2.8,48603792902,2818350,-125146,-4.3,5778527,1556,51445
주간 박스오피스,20190805~20190811,201932,2,2,11,OLD,20184462,봉오동 전투,2019-08-07,17322980393,31.1,17217040173,16251.7,17428920613,2020973,2009627,17712.2,2032319,1476,30460
주간 박스오피스,20190805~20190811,201932,3,3,-1,OLD,20180442,사자,2019-07-31,3041239180,5.5,-6018696145,-66.4,12245981605,361433,-788541,-68.6,1527726,1044,15881
주간 박스오피스,20190805~20190811,201932,4,4,0,OLD,20183844,마이펫의 이중생활 2,2019-07-31,2279153620,4.1,-2531099645,-52.6,7136733885,295572,-336831,-53.3,933513,782,10101
주간 박스오피스,20190805~20190811,201932,5,5,49,OLD,20193275,브링 더 소울 : 더 무비,2019-08-07,2363896100,4.2,2358946100,47655.5,2368846100,273614,273164,60703.1,274064,569,7088
주간 박스오피스,20190805~20190811,201932,6,6,-1,OLD,20183867,알라딘,2019-05-23,1763511440,3.2,-2891214930,-62.1,105990869089,209228,-359829,-63.2,12440282,679,6803
주간 박스오피스,20190805~20190811,201932,7,7,-4,OLD,20175771,라이온 킹,2019-07-17,1508749580,2.7,-4801128200,-76.1,41051484140,184053,-609448,-76.8,4684247,811,7531
주간 박스오피스,20190805~20190811,201932,8,8,-2,OLD,20198323,레드슈즈,2019-07-25,1048684410,1.9,-1370390390,-56.6,5166225810,136423,-181170,-57.0,663766,521,4066
주간 박스오피스,20190805~20190811,201932,9,9,11,OLD,20191741,앵그리 버드 2: 독수리 왕국의 침공,2019-08-07,994639333,1.8,948902333,2074.7,1040376333,129448,124367,2447.7,134529,512,4497
주간 박스오피스,20190805~20190811,201932,10,10,20,OLD,20190741,김복동,2019-08-08,232571140,0.4,220873940,1888.3,252440340,27053,25617,1783.9,29397,366,2110
주간 박스오피스,20190812~20190818,201933,1,1,75,OLD,20196850,분노의 질주: 홉스&쇼,2019-08-14,18238743485,31.9,18235943485,651283.7,18241543485,2029928,2029728,1014864.0,2030128,1311,30246
주간 박스오피스,20190812~20190818,201933,2,2,0,OLD,20184462,봉오동 전투,2019-08-07,16252772215,28.4,-1070208178,-6.2,33681692828,1907655,-113318,-5.6,3939974,1430,37562
주간 박스오피스,20190812~20190818,201933,3,3,-2,OLD,20184621,엑시트,2019-07-31,15067153100,26.3,-8820541637,-36.9,63670946002,1770241,-1048109,-37.2,7548768,1365,38491
주간 박스오피스,20190812~20190818,201933,4,4,21,OLD,20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,1098611420,1.9,1078959420,5490.3,1156063420,137980,135263,4978.4,145124,512,3997
주간 박스오피스,20190812~20190818,201933,5,5,-1,OLD,20183844,마이펫의 이중생활 2,2019-07-31,981569490,1.7,-1297584130,-56.9,8118303375,128076,-167496,-56.7,1061589,574,4003
주간 박스오피스,20190812~20190818,201933,6,6,23,OLD,20188404,암전,2019-08-15,721542175,1.3,704319175,4089.4,761578175,80975,79054,4115.3,85378,423,3152
주간 박스오피스,20190812~20190818,201933,7,7,-4,OLD,20180442,사자,2019-07-31,610046960,1.1,-2431192220,-79.9,12856028565,74320,-287113,-79.4,1602046,561,4617
주간 박스오피스,20190812~20190818,201933,8,8,14,OLD,20187959,원더랜드,2019-08-14,539958860,0.9,510814860,1752.7,570974860,70091,66539,1873.3,73851,404,2466
주간 박스오피스,20190812~20190818,201933,9,9,-1,OLD,20198323,레드슈즈,2019-07-25,531864840,0.9,-516819570,-49.3,5698090650,67613,-68810,-50.4,731379,329,1997
주간 박스오피스,20190812~20190818,201933,10,10,-4,OLD,20183867,알라딘,2019-05-23,510300530,0.9,-1253210910,-71.1,106501169619,61146,-148082,-70.8,12501428,342,2224
주간 박스오피스,20190819~20190825,201934,1,1,0,OLD,20196850,분노의 질주: 홉스&쇼,2019-08-14,8247686318,24.1,-9991057167,-54.8,26489229803,935430,-1094498,-53.9,2965558,1240,31578
주간 박스오피스,20190819~20190825,201934,2,2,1,OLD,20184621,엑시트,2019-07-31,6789163080,19.8,-8277990020,-54.9,70460109082,802644,-967597,-54.7,8351412,1017,25975
주간 박스오피스,20190819~20190825,201934,3,3,14,OLD,20184543,변신,2019-08-21,6720691442,19.6,6598432442,5397.1,6846946442,754709,740864,5351.1,768998,975,16362
주간 박스오피스,20190819~20190825,201934,4,4,-2,OLD,20184462,봉오동 전투,2019-08-07,4738200330,13.8,-11514571885,-70.8,38419893158,566661,-1340994,-70.3,4506635,1128,23301
주간 박스오피스,20190819~20190825,201934,5,5,19,OLD,20185985,광대들: 풍문조작단,2019-08-21,3626197628,10.6,3577619628,7364.7,3674775628,427977,422535,7764.3,433419,806,15206
주간 박스오피스,20190819~20190825,201934,6,6,50,OLD,20171021,커런트 워,2019-08-22,1185221300,3.5,1180606300,25581.9,1189836300,130673,130144,24601.9,131202,276,5122
주간 박스오피스,20190819~20190825,201934,7,7,-3,OLD,20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,328182860,1.0,-770428560,-70.1,1484246280,44599,-93381,-67.7,189723,421,2510
주간 박스오피스,20190819~20190825,201934,8,8,-3,OLD,20183844,마이펫의 이중생활 2,2019-07-31,288042240,0.8,-693527250,-70.7,8406345615,38932,-89144,-69.6,1100521,295,1586
주간 박스오피스,20190819~20190825,201934,9,9,42,OLD,20191604,애프터,2019-08-22,321700780,0.9,314876780,4614.3,328524780,37112,36385,5004.8,37839,235,1663
주간 박스오피스,20190819~20190825,201934,10,10,-1,OLD,20198323,레드슈즈,2019-07-25,185350170,0.5,-346514670,-65.2,5883440820,31355,-36258,-53.6,762734,153,1002
주간 박스오피스,20190826~20190901,201935,1,1,2,OLD,20184543,변신,2019-08-21,5999181420,21.7,-721510022,-10.7,12846127862,730362,-24347,-3.2,1499360,934,23271
주간 박스오피스,20190826~20190901,201935,2,2,13,OLD,20181416,유열의 음악앨범,2019-08-28,5397579400,19.5,5288013860,4826.3,5510222940,672863,661551,5848.2,684517,1078,23509
주간 박스오피스,20190826~20190901,201935,3,3,-1,OLD,20184621,엑시트,2019-07-31,4414601420,16.0,-2374561660,-35.0,74874710502,555600,-247044,-30.8,8907012,827,19251
주간 박스오피스,20190826~20190901,201935,4,4,-3,OLD,20196850,분노의 질주: 홉스&쇼,2019-08-14,3702597680,13.4,-4545088638,-55.1,30191827483,448803,-486627,-52.0,3414361,907,17609
주간 박스오피스,20190826~20190901,201935,5,5,41,OLD,20193665,47미터 2,2019-08-28,2503204810,9.1,2490883810,20216.6,2515525810,309921,308602,23396.7,311240,649,11564
주간 박스오피스,20190826~20190901,201935,6,6,-2,OLD,20184462,봉오동 전투,2019-08-07,1550103220,5.6,-3188097110,-67.3,39969996378,200371,-366290,-64.6,4707006,725,9703
주간 박스오피스,20190826~20190901,201935,7,7,-2,OLD,20185985,광대들: 풍문조작단,2019-08-21,1253096090,4.5,-2373101538,-65.4,4927871718,164006,-263971,-61.7,597425,711,10098
주간 박스오피스,20190826~20190901,201935,8,8,81,OLD,20194384,안나,2019-08-28,599186920,2.2,597440920,34217.7,600970920,73037,72843,37547.9,73250,431,4299
주간 박스오피스,20190826~20190901,201935,9,9,-3,OLD,20171021,커런트 워,2019-08-22,504832600,1.8,-680388700,-57.4,1694668900,63057,-67616,-51.7,194259,237,4462
주간 박스오피스,20190826~20190901,201935,10,10,0,OLD,20198323,레드슈즈,2019-07-25,89461830,0.3,-95888340,-51.7,5972902650,23768,-7587,-24.2,786502,78,540
주간 박스오피스,20190902~20190908,201936,1,1,1,OLD,20181416,유열의 음악앨범,2019-08-28,3649747500,18.2,-1747831900,-32.4,9159970440,432896,-239967,-35.7,1117413,989,25150
주간 박스오피스,20190902~20190908,201936,2,2,74,OLD,20192804,그것: 두 번째 이야기,2019-09-04,3598581737,17.9,3594036737,79076.7,3603126737,414575,414272,136723.4,414878,999,15684
주간 박스오피스,20190902~20190908,201936,3,3,46,OLD,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,2418107080,12.1,2407101080,21870.8,2444291080,316822,315841,32195.8,319417,889,8633
주간 박스오피스,20190902~20190908,201936,4,4,-1,OLD,20184621,엑시트,2019-07-31,2581185380,12.9,-1833416040,-41.5,77455895882,308304,-247296,-44.5,9215316,732,17398
주간 박스오피스,20190902~20190908,201936,5,5,-4,OLD,20184543,변신,2019-08-21,2199261533,11.0,-3799919887,-63.3,15045389395,258319,-472043,-64.6,1757679,804,18310
주간 박스오피스,20190902~20190908,201936,6,6,-2,OLD,20196850,분노의 질주: 홉스&쇼,2019-08-14,1637001560,8.2,-2065596120,-55.8,31828829043,193140,-255663,-57.0,3607501,652,11418
주간 박스오피스,20190902~20190908,201936,7,7,-2,OLD,20193665,47미터 2,2019-08-28,1082951493,5.4,-1420253317,-56.7,3598477303,129116,-180805,-58.3,440356,590,9310
주간 박스오피스,20190902~20190908,201936,8,8,-2,OLD,20184462,봉오동 전투,2019-08-07,476103200,2.4,-1074000020,-69.3,40446099578,60086,-140285,-70.0,4767092,485,4539
주간 박스오피스,20190902~20190908,201936,9,9,25,OLD,20194541,안녕 베일리,2019-09-05,333016700,1.7,318782800,2239.6,347250600,38155,36493,2195.7,39817,184,2137
주간 박스오피스,20190902~20190908,201936,10,10,-3,OLD,20185985,광대들: 풍문조작단,2019-08-21,265043690,1.3,-988052400,-78.8,5192915408,34959,-129047,-78.7,632384,456,3137
주간 박스오피스,20190909~20190915,201937,1,1,18,OLD,20188750,나쁜 녀석들: 더 무비,2019-09-11,23769729184,44.0,23690376684,29854.6,23849081684,2671681,2662432,28786.2,2680930,1511,33175
주간 박스오피스,20190909~20190915,201937,2,2,13,OLD,20184572,타짜: 원 아이드 잭,2019-09-11,14980561714,27.7,14842319414,10736.5,15132392014,1668205,1653945,11598.5,1684033,1429,28963
주간 박스오피스,20190909~20190915,201937,3,3,10,OLD,20187322,"힘을 내요, 미스터 리",2019-09-11,7449055526,13.8,7276092526,4206.7,7664673526,859917,839872,4189.9,885846,990,19523
주간 박스오피스,20190909~20190915,201937,4,4,-1,OLD,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,1459352940,2.7,-958754140,-39.6,3903644020,183807,-133015,-42.0,503224,616,7325
주간 박스오피스,20190909~20190915,201937,5,5,-1,OLD,20184621,엑시트,2019-07-31,1483894680,2.7,-1097290700,-42.5,78939790562,171764,-136540,-44.3,9387080,680,7864
주간 박스오피스,20190909~20190915,201937,6,6,-4,OLD,20192804,그것: 두 번째 이야기,2019-09-04,1216231090,2.3,-2382350647,-66.2,4819357827,142136,-272439,-65.7,557014,929,7680
주간 박스오피스,20190909~20190915,201937,7,7,-6,OLD,20181416,유열의 음악앨범,2019-08-28,909471620,1.7,-2740275880,-75.1,10069442060,108141,-324755,-75.0,1225554,860,8648
주간 박스오피스,20190909~20190915,201937,8,8,21,OLD,20194045,극장판 반지의 비밀일기,2019-09-11,437828530,0.8,417298530,2032.6,458358530,53829,51359,2079.3,56299,459,2564
주간 박스오피스,20190909~20190915,201937,9,9,-3,OLD,20196850,분노의 질주: 홉스&쇼,2019-08-14,353247270,0.7,-1283754290,-78.4,32182076313,42359,-150781,-78.1,3649860,561,3484
주간 박스오피스,20190909~20190915,201937,10,10,-5,OLD,20184543,변신,2019-08-21,330630990,0.6,-1868630543,-85.0,15376020385,40117,-218202,-84.5,1797796,660,4788
주간 박스오피스,20190916~20190922,201938,1,1,0,OLD,20188750,나쁜 녀석들: 더 무비,2019-09-11,10404072340,44.9,-13365656844,-56.2,34253154024,1225839,-1445842,-54.1,3906769,1285,40307
주간 박스오피스,20190916~20190922,201938,2,2,0,OLD,20184572,타짜: 원 아이드 잭,2019-09-11,3605221820,15.6,-11375339894,-75.9,18737613834,427569,-1240636,-74.4,2111602,1221,24824
주간 박스오피스,20190916~20190922,201938,3,3,44,OLD,20192982,애드 아스트라,2019-09-19,3203286700,13.8,3197067700,51408.1,3209505700,352241,351550,50875.5,352932,853,13868
주간 박스오피스,20190916~20190922,201938,4,4,-1,OLD,20187322,"힘을 내요, 미스터 리",2019-09-11,1835563090,7.9,-5613492436,-75.4,9500236616,233644,-626273,-72.8,1119490,943,16579
주간 박스오피스,20190916~20190922,201938,5,5,10,OLD,20193807,예스터데이,2019-09-18,1812109690,7.8,1672162240,1194.9,1959525140,211358,196560,1328.3,226984,816,14959
주간 박스오피스,20190916~20190922,201938,6,6,-2,OLD,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,431308500,1.9,-1028044440,-70.4,4334952520,55347,-128460,-69.9,558571,431,2872
주간 박스오피스,20190916~20190922,201938,7,7,57,OLD,20184483,퍼펙트맨,2019-10-02,189555000,0.8,187283000,8243.1,191827000,30172,29888,10523.9,30456,69,195
주간 박스오피스,20190916~20190922,201938,8,8,-2,OLD,20192804,그것: 두 번째 이야기,2019-09-04,235147660,1.0,-981083430,-80.7,5054505487,27453,-114683,-80.7,584467,293,1746
주간 박스오피스,20190916~20190922,201938,9,9,-4,OLD,20184621,엑시트,2019-07-31,167522840,0.7,-1316371840,-88.7,79107313402,20760,-151004,-87.9,9407840,352,2335
주간 박스오피스,20190916~20190922,201938,10,10,1,OLD,20181103,벌새,2019-08-29,163060930,0.7,-68167270,-29.5,771853922,20162,-8175,-28.8,93366,91,1052
주간 박스오피스,20190923~20190929,201939,1,1,21,OLD,20193601,장사리 : 잊혀진 영웅들,2019-09-25,5461257740,27.5,5422674740,14054.6,5499840740,685420,681133,15888.3,689707,1090,22976
주간 박스오피스,20190923~20190929,201939,2,2,-1,OLD,20188750,나쁜 녀석들: 더 무비,2019-09-11,4275687560,21.5,-6128384780,-58.9,38528841584,535456,-690383,-56.3,4442225,1114,28999
주간 박스오피스,20190923~20190929,201939,3,3,23,OLD,20194456,양자물리학,2019-09-25,3124031790,15.7,3105105790,16406.6,3185618790,378974,375468,10709.3,387601,799,13628
주간 박스오피스,20190923~20190929,201939,4,4,34,OLD,20199446,원스 어폰 어 타임... 인 할리우드,2019-09-25,1586338300,8.0,1575818300,14979.3,1596858300,195744,194486,15459.9,197002,678,9041
주간 박스오피스,20190923~20190929,201939,5,5,-2,OLD,20192982,애드 아스트라,2019-09-19,1100488880,5.5,-2102797820,-65.6,4309994580,134579,-217662,-61.8,487511,799,11616
주간 박스오피스,20190923~20190929,201939,6,6,-4,OLD,20184572,타짜: 원 아이드 잭,2019-09-11,816901270,4.1,-2788320550,-77.3,19554515104,101217,-326352,-76.3,2212819,777,10273
주간 박스오피스,20190923~20190929,201939,7,7,-2,OLD,20193807,예스터데이,2019-09-18,515490260,2.6,-1296619430,-71.6,2475015400,65262,-146096,-69.1,292246,630,7028
주간 박스오피스,20190923~20190929,201939,8,8,-1,OLD,20184483,퍼펙트맨,2019-10-02,481991020,2.4,292436020,154.3,673818020,59386,29214,96.8,89842,481,1605
주간 박스오피스,20190923~20190929,201939,9,9,-5,OLD,20187322,"힘을 내요, 미스터 리",2019-09-11,334676260,1.7,-1500886830,-81.8,9834912876,46700,-186944,-80.0,1166190,584,4860
주간 박스오피스,20190923~20190929,201939,10,10,43,OLD,20195968,더 룸,2019-09-25,342158900,1.7,335587900,5107.1,361460500,42154,41474,6099.1,44682,163,2703
주간 박스오피스,20190930~20191006,201940,1,1,0,NEW,20199950,조커,2019-10-02,19352014910,47.2,19352014910,100.0,19352854910,2199736,2199736,100.0,2199816,1418,32841
주간 박스오피스,20190930~20191006,201940,2,2,19,OLD,20195920,가장 보통의 연애,2019-10-02,9067763880,22.1,9012224880,16226.8,9126109880,1057695,1051323,16499.1,1064468,1073,25873
주간 박스오피스,20190930~20191006,201940,3,3,5,OLD,20184483,퍼펙트맨,2019-10-02,4859391260,11.8,4377400240,908.2,5533209280,574204,514818,866.9,664046,894,16463
주간 박스오피스,20190930~20191006,201940,4,4,-3,OLD,20193601,장사리 : 잊혀진 영웅들,2019-09-25,2761848510,6.7,-2699409230,-49.4,8261689250,348398,-337022,-49.2,1038105,997,17312
주간 박스오피스,20190930~20191006,201940,5,5,-2,OLD,20194456,양자물리학,2019-09-25,1250913330,3.0,-1873118460,-60.0,4436532120,155050,-223924,-59.1,542651,778,10015
주간 박스오피스,20190930~20191006,201940,6,6,-4,OLD,20188750,나쁜 녀석들: 더 무비,2019-09-11,916919700,2.2,-3358767860,-78.6,39445761284,114466,-420990,-78.6,4556691,872,10008
주간 박스오피스,20190930~20191006,201940,7,7,72,OLD,20195941,소피와 드래곤: 마법책의 비밀,2019-10-02,547150330,1.3,544342330,19385.4,549958330,70108,69796,22370.5,70420,469,2795
주간 박스오피스,20190930~20191006,201940,8,8,-4,OLD,20199446,원스 어폰 어 타임... 인 할리우드,2019-09-25,507986370,1.2,-1078351930,-68.0,2104844670,61137,-134607,-68.8,258139,631,4846
주간 박스오피스,20190930~20191006,201940,9,9,54,OLD,20196380,몬스터 하우스,2019-10-03,301267700,0.7,297131700,7184.0,305403700,37356,36714,5718.7,37998,202,1111
주간 박스오피스,20190930~20191006,201940,10,10,-5,OLD,20192982,애드 아스트라,2019-09-19,170534200,0.4,-929954680,-84.5,4480528780,21256,-113323,-84.2,508767,475,2105
주간 박스오피스,20191007~20191013,201941,1,1,0,OLD,20199950,조커,2019-10-02,14138456510,46.6,-5213558400,-26.9,33491311420,1647606,-552130,-25.1,3847422,1326,44265
주간 박스오피스,20191007~20191013,201941,2,2,0,OLD,20195920,가장 보통의 연애,2019-10-02,8346993710,27.5,-720770170,-7.9,17473103590,982387,-75308,-7.1,2046855,1043,32260
주간 박스오피스,20191007~20191013,201941,3,3,0,OLD,20184483,퍼펙트맨,2019-10-02,3097380440,10.2,-1762010820,-36.3,8630589720,369264,-204940,-35.7,1033310,811,17070
주간 박스오피스,20191007~20191013,201941,4,4,17,OLD,20191183,제미니 맨,2019-10-09,2562134400,8.4,2504030400,4309.6,2620238400,295689,289243,4487.2,302135,845,15779
주간 박스오피스,20191007~20191013,201941,5,5,-1,OLD,20193601,장사리 : 잊혀진 영웅들,2019-09-25,549376000,1.8,-2212472510,-80.1,8811065250,72359,-276039,-79.2,1110464,583,5615
주간 박스오피스,20191007~20191013,201941,6,6,3,OLD,20196380,몬스터 하우스,2019-10-03,163843500,0.5,-137424200,-45.6,469247200,20606,-16750,-44.8,58604,137,905
주간 박스오피스,20191007~20191013,201941,7,7,0,OLD,20195941,소피와 드래곤: 마법책의 비밀,2019-10-02,158424560,0.5,-388725770,-71.0,708382890,20465,-49643,-70.8,90885,233,1356
주간 박스오피스,20191007~20191013,201941,8,8,0,NEW,20197691,잃어버린 세계를 찾아서,2019-10-09,136085120,0.4,136085120,100.0,136085120,17510,17510,100.0,17510,279,1236
주간 박스오피스,20191007~20191013,201941,9,9,35,OLD,20184243,판소리 복서,2019-10-09,127180900,0.4,116835400,1129.3,137526400,15685,14543,1273.5,16827,345,2690
주간 박스오피스,20191007~20191013,201941,10,10,-2,OLD,20199446,원스 어폰 어 타임... 인 할리우드,2019-09-25,104688860,0.3,-403297510,-79.4,2209533530,12033,-49104,-80.3,270172,142,791
주간 박스오피스,20191014~20191020,201942,1,1,0,OLD,20199950,조커,2019-10-02,6016915160,30.1,-8121541350,-57.4,39508226580,701229,-946377,-57.4,4548651,1218,33298
주간 박스오피스,20191014~20191020,201942,2,2,60,OLD,20191589,말레피센트 2,2019-10-17,5344824860,26.7,5341080860,142657.1,5353113860,610721,610305,146707.9,611440,1108,20074
주간 박스오피스,20191014~20191020,201942,3,3,-1,OLD,20195920,가장 보통의 연애,2019-10-02,4271241000,21.4,-4075752710,-48.8,21744344590,496928,-485459,-49.4,2543783,990,26341
주간 박스오피스,20191014~20191020,201942,4,4,-1,OLD,20184483,퍼펙트맨,2019-10-02,1231994460,6.2,-1865385980,-60.2,9862584180,148758,-220506,-59.7,1182068,677,10245
주간 박스오피스,20191014~20191020,201942,5,5,18,OLD,20185361,두번할까요,2019-10-17,1123337040,5.6,1103005040,5425.0,1151665040,132647,130112,5132.6,136264,658,10567
주간 박스오피스,20191014~20191020,201942,6,6,-2,OLD,20191183,제미니 맨,2019-10-09,588660430,2.9,-1973473970,-77.0,3208898830,73485,-222204,-75.1,375620,689,9016
주간 박스오피스,20191014~20191020,201942,7,7,28,OLD,20194223,너를 만난 여름,2019-10-16,144836700,0.7,127821000,751.2,165479400,17150,15498,938.1,19205,174,2357
주간 박스오피스,20191014~20191020,201942,8,8,-3,OLD,20193601,장사리 : 잊혀진 영웅들,2019-09-25,100656240,0.5,-448719760,-81.7,8911721490,15016,-57343,-79.2,1125480,286,1543
주간 박스오피스,20191014~20191020,201942,9,9,35,OLD,20183407,버티고,2019-10-16,78197080,0.4,65267080,504.8,96891080,9082,7789,602.4,11161,298,2430
주간 박스오피스,20191014~20191020,201942,10,10,16,OLD,20190280,날씨의 아이,2019-10-30,74930000,0.4,55819000,292.1,94041000,8364,6365,318.4,10363,15,33
주간 박스오피스,20191021~20191027,201943,1,1,14,OLD,20191029,82년생 김지영,2019-10-23,9643956220,43.2,9589831220,17717.9,9701289220,1113438,1107369,18246.3,1119908,1486,36908
주간 박스오피스,20191021~20191027,201943,2,2,0,OLD,20191589,말레피센트 2,2019-10-17,4313796070,19.3,-1031028790,-19.3,9666909930,514125,-96596,-15.8,1125565,1034,25258
주간 박스오피스,20191021~20191027,201943,3,3,-2,OLD,20199950,조커,2019-10-02,3519250160,15.8,-2497665000,-41.5,43027476740,411501,-289728,-41.3,4960152,921,20567
주간 박스오피스,20191021~20191027,201943,4,4,-1,OLD,20195920,가장 보통의 연애,2019-10-02,2146118750,9.6,-2125122250,-49.8,23890463340,249578,-247350,-49.8,2793361,789,16747
주간 박스오피스,20191021~20191027,201943,5,5,36,OLD,20196136,람보 : 라스트 워,2019-10-23,594133690,2.7,582361690,4947.0,605905690,70957,69649,5324.8,72265,483,5092
주간 박스오피스,20191021~20191027,201943,6,6,-2,OLD,20184483,퍼펙트맨,2019-10-02,343829830,1.5,-888164630,-72.1,10206414010,42608,-106150,-71.4,1224676,451,3556
주간 박스오피스,20191021~20191027,201943,7,7,-2,OLD,20185361,두번할까요,2019-10-17,258182460,1.2,-865154580,-77.0,1409847500,33184,-99463,-75.0,169448,566,5012
주간 박스오피스,20191021~20191027,201943,8,8,61,OLD,20197054,빅트립: 아기팬더 배달 대모험,2019-10-23,252186540,1.1,246822540,4601.5,258810540,32006,31410,5270.1,32728,373,1576
주간 박스오피스,20191021~20191027,201943,9,9,91,OLD,20198961,더 킹: 헨리 5세,2019-10-23,83778360,0.4,82154360,5058.8,85402360,10524,10321,5084.2,10727,146,1220
주간 박스오피스,20191021~20191027,201943,10,10,106,OLD,19910247,터미네이터2 3D,1991-07-06,91822060,0.4,90161060,5428.1,112498060,9910,9759,6462.9,11743,112,638
주간 박스오피스,20191028~20191103,201944,1,1,0,OLD,20191029,82년생 김지영,2019-10-23,10855117370,35.4,1211161150,12.6,20556406590,1379049,265611,23.9,2498957,1438,43074
주간 박스오피스,20191028~20191103,201944,2,2,29,OLD,20192083,터미네이터: 다크 페이트,2019-10-30,11315332810,36.9,11297202810,62312.2,11344082810,1364233,1362395,74123.8,1366821,1315,28459
주간 박스오피스,20191028~20191103,201944,3,3,24,OLD,20190280,날씨의 아이,2019-10-30,2620349340,8.5,2600621340,13182.4,2734118340,324595,322403,14708.2,337150,716,12794
주간 박스오피스,20191028~20191103,201944,4,4,-2,OLD,20191589,말레피센트 2,2019-10-17,1870068280,6.1,-2443727790,-56.6,11536978210,239323,-274802,-53.5,1364888,768,12560
주간 박스오피스,20191028~20191103,201944,5,5,-2,OLD,20199950,조커,2019-10-02,1645892770,5.4,-1873357390,-53.2,44673369510,204290,-207211,-50.4,5164442,660,10513
주간 박스오피스,20191028~20191103,201944,6,6,-2,OLD,20195920,가장 보통의 연애,2019-10-02,747470960,2.4,-1398647790,-65.2,24637934300,92299,-157279,-63.0,2885660,568,6776
주간 박스오피스,20191028~20191103,201944,7,7,120,OLD,20192589,빅 위시,2019-10-30,224430140,0.7,223152140,17461.0,225708140,28742,28600,20140.8,28884,336,1413
주간 박스오피스,20191028~20191103,201944,8,8,-3,OLD,20196136,람보 : 라스트 워,2019-10-23,155056770,0.5,-439076920,-73.9,760962460,19973,-50984,-71.9,92238,445,2576
주간 박스오피스,20191028~20191103,201944,9,9,95,OLD,20195002,블랙머니,2019-11-13,116861500,0.4,114885500,5814.0,118837500,13739,13492,5462.3,13986,19,62
주간 박스오피스,20191028~20191103,201944,10,10,73,OLD,20198184,빅 2: 황금열쇠 대소동,2019-10-30,82718480,0.3,79262480,2293.5,86174480,10768,10384,2704.2,11152,257,982
주간 박스오피스,20191104~20191110,201945,1,1,10,OLD,20181434,신의 한 수: 귀수편,2019-11-07,9282779720,35.0,9209958720,12647.4,9355600720,1060292,1049619,9834.3,1070965,1246,24866
주간 박스오피스,20191104~20191110,201945,2,2,0,OLD,20192083,터미네이터: 다크 페이트,2019-10-30,5903166930,22.2,-5412165880,-47.8,17247249740,693535,-670698,-49.2,2060356,1274,32409
주간 박스오피스,20191104~20191110,201945,3,3,-2,OLD,20191029,82년생 김지영,2019-10-23,5635353630,21.2,-5219763740,-48.1,26191760220,675068,-703981,-51.0,3174025,1211,33530
주간 박스오피스,20191104~20191110,201945,4,4,15,OLD,20197279,아담스 패밀리,2019-11-07,1596240610,6.0,1564816610,4979.7,1697225610,198540,195324,6073.5,209769,802,5217
주간 박스오피스,20191104~20191110,201945,5,5,-2,OLD,20190280,날씨의 아이,2019-10-30,1565010150,5.9,-1055339190,-40.3,4299128490,183217,-141378,-43.6,520367,578,9454
주간 박스오피스,20191104~20191110,201945,6,6,-2,OLD,20191589,말레피센트 2,2019-10-17,550931140,2.1,-1319137140,-70.5,12087909350,67133,-172190,-71.9,1432021,516,4852
주간 박스오피스,20191104~20191110,201945,7,7,-2,OLD,20199950,조커,2019-10-02,496717350,1.9,-1149175420,-69.8,45170086860,58752,-145538,-71.2,5223194,497,4308
주간 박스오피스,20191104~20191110,201945,8,8,57,OLD,20193801,닥터 슬립,2019-11-07,405059240,1.5,400117240,8096.3,410001240,45778,45213,8002.3,46343,484,4188
주간 박스오피스,20191104~20191110,201945,9,9,-3,OLD,20195920,가장 보통의 연애,2019-10-02,210179710,0.8,-537291250,-71.9,24848114010,32876,-59423,-64.4,2918536,354,2811
주간 박스오피스,20191104~20191110,201945,10,10,-1,OLD,20195002,블랙머니,2019-11-13,165593500,0.6,48732000,41.7,284431000,18704,4965,36.1,32690,29,92
