boxofficeType,showRange,yearWeekTime,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
주중 박스오피스,20210816~20210819,202133,4,4,0,OLD,20192986,프리 가이 ,2021-08-11,594111220,6.2,121239500,25.6,2193650890,59138,9565,19.3,216249,670,5256
주중 박스오피스,20210816~20210819,202133,5,5,0,NEW,20218392,올드,2021-08-18,311941780,3.3,311941780,100.0,311941780,33248,33248,100.0,33248,550,3601
주중 박스오피스,20210816~20210819,202133,6,6,-3,OLD,20217845,더 수어사이드 스쿼드,2021-08-04,224747320,2.3,-416822880,-65.0,4237014250,20872,-41711,-66.6,403144,442,1646
주중 박스오피스,20210816~20210819,202133,7,7,-2,OLD,20218391,보스 베이비 2,2021-07-21,171196970,1.8,-89931170,-34.4,8197336730,19185,-10945,-36.3,913485,437,1314
주중 박스오피스,20210816~20210819,202133,8,8,-2,OLD,20191951,블랙 위도우,2021-07-07,87389290,0.9,-113804020,-56.6,29882803930,8745,-11881,-57.6,2951301,213,641
주중 박스오피스,20210816~20210819,202133,9,9,46,OLD,20219381,퍼피 구조대 더 무비,2021-08-18,49865260,0.5,48956260,5385.7,50774260,6040,5939,5880.2,6141,277,706
주중 박스오피스,20210816~20210819,202133,10,10,-3,OLD,20218875,극장판 도라에몽: 진구의 신공룡,2021-08-05,44771260,0.5,-34194810,-43.3,533544050,5165,-4519,-46.7,61660,197,427
주중 박스오피스,20210823~20210826,202134,1,1,2,OLD,20192194,인질,2021-08-18,1921388300,36.4,243820560,14.5,8270174920,215815,38195,21.5,854700,1186,18936
주중 박스오피스,20210823~20210826,202134,2,2,-1,OLD,20196270,싱크홀,2021-08-11,1282300690,24.3,-2687184830,-67.7,17588757120,144272,-264840,-64.7,1802232,1170,15583
주중 박스오피스,20210823~20210826,202134,3,3,-1,OLD,20204117,모가디슈,2021-07-28,1022226880,19.4,-1200958240,-54.0,27672711420,117186,-122705,-51.2,2898441,905,10910
주중 박스오피스,20210823~20210826,202134,4,4,48,OLD,20218653,귀문,2021-08-25,226402040,4.3,225322040,20863.2,239831040,29481,29373,27197.2,30924,692,3531
주중 박스오피스,20210823~20210826,202134,5,5,0,NEW,20218985,레미니센스,2021-08-25,150992380,2.9,150992380,100.0,150992380,18189,18189,100.0,18189,548,2981
주중 박스오피스,20210823~20210826,202134,6,6,-2,OLD,20192986,프리 가이 ,2021-08-11,153631240,2.9,-440479980,-74.1,2712279110,16686,-42452,-71.8,268635,395,1640
주중 박스오피스,20210823~20210826,202134,7,7,-2,OLD,20218392,올드,2021-08-18,142472400,2.7,-169469380,-54.3,980338190,15351,-17897,-53.8,100525,483,2825
주중 박스오피스,20210823~20210826,202134,8,8,25,OLD,20219331,여름날 우리,2021-08-25,78095000,1.5,75720000,3188.2,83038600,9678,9307,2508.6,10294,241,938
주중 박스오피스,20210823~20210826,202134,9,9,0,OLD,20219381,퍼피 구조대 더 무비,2021-08-18,47369920,0.9,-2495340,-5.0,343074360,5769,-271,-4.5,39489,239,880
주중 박스오피스,20210823~20210826,202134,10,10,-4,OLD,20217845,더 수어사이드 스쿼드,2021-08-04,37590420,0.7,-187156900,-83.3,4356608940,3985,-16887,-80.9,414871,129,381
주중 박스오피스,20210830~20210902,202135,1,1,0,NEW,20217742,샹치와 텐 링즈의 전설,2021-09-01,2149835020,39.4,2149835020,100.0,2166192020,219249,219249,100.0,220578,1636,11850
주중 박스오피스,20210830~20210902,202135,2,2,-1,OLD,20192194,인질,2021-08-18,1110606990,20.4,-810781310,-42.2,12267613480,122674,-93141,-43.2,1262603,1164,14022
주중 박스오피스,20210830~20210902,202135,3,3,0,OLD,20204117,모가디슈,2021-07-28,791905370,14.5,-230321510,-22.5,30061333130,86259,-30927,-26.4,3144990,918,9329
주중 박스오피스,20210830~20210902,202135,4,4,-2,OLD,20196270,싱크홀,2021-08-11,580553920,10.6,-701746770,-54.7,19969105110,62137,-82135,-56.9,2044653,988,9495
주중 박스오피스,20210830~20210902,202135,5,5,0,NEW,20219822,맨 인 더 다크 2,2021-09-01,156060400,2.9,156060400,100.0,156060400,19068,19068,100.0,19068,215,1632
주중 박스오피스,20210830~20210902,202135,6,6,10,OLD,20218904,코다,2021-08-31,119333000,2.2,107333000,894.4,145671000,13593,12393,1032.8,16353,301,1263
주중 박스오피스,20210830~20210902,202135,7,7,-3,OLD,20218653,귀문,2021-08-25,108399810,2.0,-118002230,-52.1,731999250,13335,-16146,-54.8,84629,531,2295
주중 박스오피스,20210830~20210902,202135,8,8,0,OLD,20219331,여름날 우리,2021-08-25,69401200,1.3,-8693800,-11.1,257899660,8113,-1565,-16.2,29230,231,1028
주중 박스오피스,20210830~20210902,202135,9,9,-3,OLD,20192986,프리 가이 ,2021-08-11,74767910,1.4,-78863330,-51.3,3030694860,7612,-9074,-54.4,299348,249,875
주중 박스오피스,20210830~20210902,202135,10,10,0,NEW,20219893,상견니 대만판 12화,2021-08-31,25805140,0.5,25805140,100.0,25805140,3534,3534,100.0,3534,99,386
주중 박스오피스,20210906~20210909,202136,1,1,0,OLD,20217742,샹치와 텐 링즈의 전설,2021-09-01,1717850100,45.1,-431984920,-20.1,9385324490,174084,-45165,-20.6,929142,1587,21847
주중 박스오피스,20210906~20210909,202136,2,2,0,OLD,20192194,인질,2021-08-18,498969940,13.1,-611637050,-55.1,14064006270,54207,-68467,-55.8,1452890,867,8657
주중 박스오피스,20210906~20210909,202136,3,3,0,OLD,20204117,모가디슈,2021-07-28,488753980,12.8,-303151390,-38.3,31576101160,53162,-33097,-38.4,3301776,697,7307
주중 박스오피스,20210906~20210909,202136,4,4,0,OLD,20196270,싱크홀,2021-08-11,216186980,5.7,-364366940,-62.8,20837703480,23874,-38263,-61.6,2135333,593,4636
주중 박스오피스,20210906~20210909,202136,5,5,8,OLD,20219185,건파우더 밀크셰이크,2021-09-08,133307880,3.5,124239880,1370.1,142375880,16140,14464,863.0,17816,542,2930
주중 박스오피스,20210906~20210909,202136,6,6,-1,OLD,20219822,맨 인 더 다크 2,2021-09-01,125608500,3.3,-30451900,-19.5,590108000,12688,-6380,-33.5,61692,215,1721
주중 박스오피스,20210906~20210909,202136,7,7,129,OLD,20161872,너의 이름은.,2017-01-04,86720950,2.3,86585950,64137.7,30169777076,9178,9163,61086.7,3748018,64,91
주중 박스오피스,20210906~20210909,202136,8,8,0,NEW,20219767,리스펙트,2021-09-08,50139700,1.3,50139700,100.0,50139700,8040,8040,100.0,8040,119,392
주중 박스오피스,20210906~20210909,202136,9,9,-3,OLD,20218904,코다,2021-08-31,65967530,1.7,-53365470,-44.7,372188920,7346,-6247,-46.0,40305,272,1123
주중 박스오피스,20210906~20210909,202136,10,10,0,NEW,20190815,보이스,2021-09-15,63283000,1.7,63283000,100.0,63283000,7015,7015,100.0,7015,21,55
주중 박스오피스,20210913~20210916,202137,1,1,0,OLD,20217742,샹치와 텐 링즈의 전설,2021-09-01,857729890,23.2,-860120210,-50.1,13337134250,86935,-87149,-50.1,1313566,1451,12871
주중 박스오피스,20210913~20210916,202137,2,2,8,OLD,20190815,보이스,2021-09-15,768452760,20.8,705169760,1114.3,921621280,85567,78552,1119.8,101219,1176,8947
주중 박스오피스,20210913~20210916,202137,3,3,9,OLD,20200474,기적,2021-09-15,452851350,12.3,424005350,1469.9,547974930,53783,50689,1638.3,64531,1131,7810
주중 박스오피스,20210913~20210916,202137,4,4,-2,OLD,20192194,인질,2021-08-18,254850420,6.9,-244119520,-48.9,15007829330,33801,-20406,-37.6,1555417,783,5180
주중 박스오피스,20210913~20210916,202137,5,5,-2,OLD,20204117,모가디슈,2021-07-28,308922010,8.4,-179831970,-36.8,32688131290,33132,-20030,-37.7,3415218,724,5423
주중 박스오피스,20210913~20210916,202137,6,6,58,OLD,20010291,해리포터와 마법사의 돌,2001-12-13,212204690,5.7,210980690,17237.0,2563341690,22716,22580,16602.9,290802,112,393
주중 박스오피스,20210913~20210916,202137,7,7,0,NEW,20216801,"극장판 포켓몬스터: 정글의 아이, 코코",2021-09-15,150712810,4.1,150712810,100.0,150712810,16471,16471,100.0,16471,442,1083
주중 박스오피스,20210913~20210916,202137,8,8,0,NEW,20219311,말리그넌트,2021-09-15,97418850,2.6,97418850,100.0,97418850,9779,9779,100.0,9779,489,2086
주중 박스오피스,20210913~20210916,202137,9,9,-5,OLD,20196270,싱크홀,2021-08-11,80910750,2.2,-135276230,-62.6,21269075330,8584,-15290,-64.0,2179276,521,2149
주중 박스오피스,20210913~20210916,202137,10,10,0,NEW,20218604,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,63853190,1.7,63853190,100.0,63853190,6867,6867,100.0,6867,398,914
주중 박스오피스,20210920~20210923,202138,1,1,1,OLD,20190815,보이스,2021-09-15,4075739320,39.6,3307286560,430.4,7545316250,406025,320458,374.5,761647,1291,20175
주중 박스오피스,20210920~20210923,202138,2,2,1,OLD,20200474,기적,2021-09-15,1733130330,16.8,1280278980,282.7,3450123650,177225,123442,229.5,365808,1076,13828
주중 박스오피스,20210920~20210923,202138,3,3,-2,OLD,20217742,샹치와 텐 링즈의 전설,2021-09-01,1699318830,16.5,841588940,98.1,16347067150,163928,76993,88.6,1603954,970,9577
주중 박스오피스,20210920~20210923,202138,4,4,1,OLD,20204117,모가디슈,2021-07-28,783714580,7.6,474792570,153.7,33848286390,83848,50716,153.1,3538748,680,4096
주중 박스오피스,20210920~20210923,202138,5,5,2,OLD,20216801,"극장판 포켓몬스터: 정글의 아이, 코코",2021-09-15,498855190,4.8,348142380,231.0,1217320050,54648,38177,231.8,133693,684,3782
주중 박스오피스,20210920~20210923,202138,6,6,4,OLD,20218604,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,477146840,4.6,413293650,647.3,931201900,49891,43024,626.5,98297,593,3082
주중 박스오피스,20210920~20210923,202138,7,7,-3,OLD,20192194,인질,2021-08-18,221043800,2.1,-33806620,-13.3,15415117070,31162,-2639,-7.8,1612903,511,2477
주중 박스오피스,20210920~20210923,202138,8,8,33,OLD,20219770,캔디맨,2021-09-22,233843280,2.3,231431280,9595.0,236255280,23737,23469,8757.1,24005,608,3116
주중 박스오피스,20210920~20210923,202138,9,9,-3,OLD,20010291,해리포터와 마법사의 돌,2001-12-13,141258110,1.4,-70946580,-33.4,2883024860,13678,-9038,-39.8,322045,110,634
주중 박스오피스,20210920~20210923,202138,10,10,-2,OLD,20219311,말리그넌트,2021-09-15,110050330,1.1,12631480,13.0,386163410,10247,468,4.8,36699,410,1509
주중 박스오피스,20210927~20210930,202139,1,1,0,NEW,20191061,007 노 타임 투 다이,2021-09-29,1487960100,43.9,1487960100,100.0,1487960100,180574,180574,100.0,180574,2178,10560
주중 박스오피스,20210927~20210930,202139,2,2,-1,OLD,20190815,보이스,2021-09-15,750808410,22.2,-3324930910,-81.6,10139559510,85049,-320976,-79.1,1029282,1199,13242
주중 박스오피스,20210927~20210930,202139,3,3,-1,OLD,20200474,기적,2021-09-15,374507960,11.1,-1358622370,-78.4,4585456660,43942,-133283,-75.2,487613,875,8154
주중 박스오피스,20210927~20210930,202139,4,4,-1,OLD,20217742,샹치와 텐 링즈의 전설,2021-09-01,200522380,5.9,-1498796450,-88.2,17170427720,22049,-141879,-86.5,1686426,712,4943
주중 박스오피스,20210927~20210930,202139,5,5,-1,OLD,20204117,모가디슈,2021-07-28,102040630,3.0,-681673950,-87.0,34194635070,11569,-72279,-86.2,3574451,500,2780
주중 박스오피스,20210927~20210930,202139,6,6,0,NEW,20219826,용과 주근깨 공주,2021-09-29,54752600,1.6,54752600,100.0,60777600,6736,6736,100.0,7238,204,970
주중 박스오피스,20210927~20210930,202139,7,7,-1,OLD,20218604,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,52531770,1.6,-424615070,-89.0,1267661100,5619,-44272,-88.7,133650,295,1134
주중 박스오피스,20210927~20210930,202139,8,8,0,OLD,20219770,캔디맨,2021-09-22,48094810,1.4,-185748470,-79.4,472828240,5255,-18482,-77.9,47777,403,1675
주중 박스오피스,20210927~20210930,202139,9,9,0,NEW,20218758,수색자,2021-09-29,42976810,1.3,42976810,100.0,46963810,5162,5162,100.0,5605,218,590
주중 박스오피스,20210927~20210930,202139,10,10,-3,OLD,20192194,인질,2021-08-18,29975280,0.9,-191068520,-86.4,15518105420,4047,-27115,-87.0,1626970,288,891
주중 박스오피스,20211004~20211007,202140,1,1,0,OLD,20191061,007 노 타임 투 다이,2021-09-29,1998444750,52.3,510484650,34.3,7399105130,204160,23586,13.1,768401,2170,22088
주중 박스오피스,20211004~20211007,202140,2,2,0,OLD,20190815,보이스,2021-09-15,627620220,16.4,-123188190,-16.4,11681819740,65251,-19798,-23.3,1185416,830,8262
주중 박스오피스,20211004~20211007,202140,3,3,0,OLD,20200474,기적,2021-09-15,317666510,8.3,-56841450,-15.2,5333309000,34424,-9518,-21.7,567367,686,4989
주중 박스오피스,20211004~20211007,202140,4,4,2,OLD,20219826,용과 주근깨 공주,2021-09-29,128082700,3.4,73330100,133.9,342018800,13249,6513,96.7,35704,216,1488
주중 박스오피스,20211004~20211007,202140,5,5,-1,OLD,20217742,샹치와 텐 링즈의 전설,2021-09-01,123508840,3.2,-77013540,-38.4,17493696100,12887,-9162,-41.6,1718506,444,1706
주중 박스오피스,20211004~20211007,202140,6,6,1,OLD,20218604,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,94300610,2.5,41768840,79.5,1501327030,10145,4526,80.5,158403,319,676
주중 박스오피스,20211004~20211007,202140,7,7,4,OLD,20216801,"극장판 포켓몬스터: 정글의 아이, 코코",2021-09-15,79091710,2.1,52805650,200.9,1696048940,9083,6071,201.6,187285,314,521
주중 박스오피스,20211004~20211007,202140,8,8,-3,OLD,20204117,모가디슈,2021-07-28,66617160,1.7,-35423470,-34.7,34353348670,7021,-4548,-39.3,3590686,304,1251
주중 박스오피스,20211004~20211007,202140,9,9,19,OLD,20210168,F20,2021-10-06,44581800,1.2,40710800,1051.7,48830800,6879,6326,1143.9,7486,218,645
주중 박스오피스,20211004~20211007,202140,10,10,0,NEW,20139221,그래비티,2013-10-17,50982110,1.3,50982110,100.0,32338349710,5568,5568,100.0,3285728,143,700
주중 박스오피스,20211011~20211014,202141,1,1,18,OLD,20218052,베놈 2: 렛 데어 비 카니지,2021-10-13,3062290390,55.4,3049180390,23258.4,3075400390,317638,316764,36243.0,318512,1776,18074
주중 박스오피스,20211011~20211014,202141,2,2,-1,OLD,20191061,007 노 타임 투 다이,2021-09-29,1021184050,18.5,-977260700,-48.9,10604803460,103889,-100271,-49.1,1085084,1722,12604
주중 박스오피스,20211011~20211014,202141,3,3,-1,OLD,20190815,보이스,2021-09-15,452831400,8.2,-174788820,-27.8,12999579700,46567,-18684,-28.6,1316979,855,6972
주중 박스오피스,20211011~20211014,202141,4,4,-1,OLD,20200474,기적,2021-09-15,250266310,4.5,-67400200,-21.2,5994487610,27046,-7378,-21.4,637047,699,4168
주중 박스오피스,20211011~20211014,202141,5,5,1,OLD,20218604,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,81767270,1.5,-12533340,-13.3,1709626280,8612,-1533,-15.1,180001,290,596
주중 박스오피스,20211011~20211014,202141,6,6,18,OLD,20203824,노회찬6411,2021-10-14,63319650,1.1,60019650,1818.8,69150650,7318,6768,1230.5,8167,154,310
주중 박스오피스,20211011~20211014,202141,7,7,-3,OLD,20219826,용과 주근깨 공주,2021-09-29,66019800,1.2,-62062900,-48.5,530149200,6788,-6461,-48.8,54592,196,952
주중 박스오피스,20211011~20211014,202141,8,8,-1,OLD,20216801,"극장판 포켓몬스터: 정글의 아이, 코코",2021-09-15,59486730,1.1,-19604980,-24.8,1842552070,6522,-2561,-28.2,203024,251,410
주중 박스오피스,20211011~20211014,202141,9,9,0,OLD,20210168,F20,2021-10-06,40969100,0.7,-3612700,-8.1,133345500,6114,-765,-11.1,19030,191,648
주중 박스오피스,20211011~20211014,202141,10,10,-5,OLD,20217742,샹치와 텐 링즈의 전설,2021-09-01,56874070,1.0,-66634770,-54.0,17673264560,5499,-7388,-57.3,1735536,314,798
주중 박스오피스,20211018~20211021,202142,1,1,0,OLD,20218052,베놈 2: 렛 데어 비 카니지,2021-10-13,2038524460,49.9,-1023765930,-33.4,13013384630,209851,-107787,-33.9,1306414,1774,27671
주중 박스오피스,20211018~20211021,202142,2,2,32,OLD,20210087,듄,2021-10-20,1091430150,26.7,1084875150,16550.3,1097985150,106773,106336,24333.2,107210,1496,9323
주중 박스오피스,20211018~20211021,202142,3,3,-1,OLD,20191061,007 노 타임 투 다이,2021-09-29,223256650,5.5,-797927400,-78.1,11482075530,23958,-79931,-76.9,1174375,629,4245
주중 박스오피스,20211018~20211021,202142,4,4,-1,OLD,20190815,보이스,2021-09-15,155510940,3.8,-297320460,-65.7,13501880750,16778,-29789,-64.0,1368263,540,3914
주중 박스오피스,20211018~20211021,202142,5,5,33,OLD,20219115,라스트 듀얼: 최후의 결투,2021-10-20,98570570,2.4,95142570,2775.5,111380070,11004,10624,2795.8,12010,358,1744
주중 박스오피스,20211018~20211021,202142,6,6,-2,OLD,20200474,기적,2021-09-15,89028850,2.2,-161237460,-64.4,6266897530,10494,-16552,-61.2,666337,425,2219
주중 박스오피스,20211018~20211021,202142,7,7,0,NEW,20183772,태일이,2021-12-01,83379000,2.0,83379000,100.0,83379000,9554,9554,100.0,9554,112,112
주중 박스오피스,20211018~20211021,202142,8,8,-2,OLD,20203824,노회찬6411,2021-10-14,30908870,0.8,-32410780,-51.2,186453150,3570,-3748,-51.2,20975,143,787
주중 박스오피스,20211018~20211021,202142,9,9,0,OLD,20210168,F20,2021-10-06,20189000,0.5,-20780100,-50.7,157634500,3261,-2853,-46.7,22754,56,133
주중 박스오피스,20211018~20211021,202142,10,10,5,OLD,20200302,십개월의 미래 ,2021-10-14,15872200,0.4,-3990100,-20.1,77903000,2387,-406,-14.5,11105,119,477
주중 박스오피스,20211025~20211028,202143,1,1,1,OLD,20210087,듄,2021-10-20,1329271510,37.9,237841360,21.8,5415740110,135828,29055,27.2,518986,1405,15376
주중 박스오피스,20211025~20211028,202143,2,2,-1,OLD,20218052,베놈 2: 렛 데어 비 카니지,2021-10-13,1168166840,33.3,-870357620,-42.7,17649260330,131662,-78189,-37.3,1780951,1347,19876
주중 박스오피스,20211025~20211028,202143,3,3,75,OLD,20210865,고장난 론,2021-10-27,184734560,5.3,183924560,22706.7,186944560,24125,24035,26705.6,24355,681,3381
주중 박스오피스,20211025~20211028,202143,4,4,0,OLD,20190815,보이스,2021-09-15,110647790,3.2,-44863150,-28.8,13782955930,13525,-3253,-19.4,1399360,399,2462
주중 박스오피스,20211025~20211028,202143,5,5,1,OLD,20200474,기적,2021-09-15,78007630,2.2,-11021220,-12.4,6431162370,11289,795,7.6,686973,267,1317
주중 박스오피스,20211025~20211028,202143,6,6,-3,OLD,20191061,007 노 타임 투 다이,2021-09-29,97908700,2.8,-125347950,-56.1,11810111590,11052,-12906,-53.9,1208248,416,1889
주중 박스오피스,20211025~20211028,202143,7,7,-2,OLD,20219115,라스트 듀얼: 최후의 결투,2021-10-20,95210740,2.7,-3359830,-3.4,418514420,10902,-102,-0.9,44091,344,1946
주중 박스오피스,20211025~20211028,202143,8,8,35,OLD,20210587,아네트,2021-10-27,73868260,2.1,71875260,3606.4,79555460,9704,9380,2895.1,10464,330,1070
주중 박스오피스,20211025~20211028,202143,9,9,36,OLD,20210662,애프터: 관계의 함정,2021-10-27,49616820,1.4,47042820,1827.6,55972820,6177,5891,2059.8,6861,378,1082
주중 박스오피스,20211025~20211028,202143,10,10,25,OLD,20210142,스틸워터,2021-10-06,18369000,0.5,15566030,555.3,184002500,3043,2594,577.7,22144,36,49
주중 박스오피스,20211101~20211104,202144,1,1,31,OLD,20218256,이터널스,2021-11-03,4862275140,66.2,4853102140,52906.4,4871448140,475123,474396,65253.9,475850,2578,20997
주중 박스오피스,20211101~20211104,202144,2,2,-1,OLD,20210087,듄,2021-10-20,1216838220,16.6,-112433290,-8.5,9279265460,110699,-25129,-18.5,873222,1329,10615
주중 박스오피스,20211101~20211104,202144,3,3,-1,OLD,20218052,베놈 2: 렛 데어 비 카니지,2021-10-13,565645660,7.7,-602521180,-51.6,20157742170,55645,-76017,-57.7,2030378,1169,10581
주중 박스오피스,20211101~20211104,202144,4,4,-1,OLD,20210865,고장난 론,2021-10-27,152153310,2.1,-32581250,-17.6,909759590,16564,-7561,-31.3,101211,593,3555
주중 박스오피스,20211101~20211104,202144,5,5,-1,OLD,20190815,보이스,2021-09-15,58330440,0.8,-52317350,-47.3,13953246970,6128,-7397,-54.7,1416825,291,1326
주중 박스오피스,20211101~20211104,202144,6,6,2,OLD,20210587,아네트,2021-10-27,52966710,0.7,-20901550,-28.3,227413440,5752,-3952,-40.7,25830,293,1074
주중 박스오피스,20211101~20211104,202144,7,7,-2,OLD,20200474,기적,2021-09-15,38418510,0.5,-39589120,-50.8,6521594000,5599,-5690,-50.4,698594,168,670
주중 박스오피스,20211101~20211104,202144,8,8,-2,OLD,20191061,007 노 타임 투 다이,2021-09-29,41028990,0.6,-56879710,-58.1,11955273940,4106,-6946,-62.8,1222951,233,678
주중 박스오피스,20211101~20211104,202144,9,9,-2,OLD,20219115,라스트 듀얼: 최후의 결투,2021-10-20,37486790,0.5,-57723950,-60.6,540263390,3770,-7132,-65.4,56330,214,633
주중 박스오피스,20211101~20211104,202144,10,10,44,OLD,20211102,더 하더 데이 폴,2021-10-20,18306500,0.2,16096300,728.3,30473300,3035,2765,1024.1,4284,31,39
주중 박스오피스,20211108~20211111,202145,1,1,0,OLD,20218256,이터널스,2021-11-03,3557301680,60.3,-1304973460,-26.8,20520075340,349896,-125227,-26.4,1964842,2444,32189
주중 박스오피스,20211108~20211111,202145,2,2,0,OLD,20210087,듄,2021-10-20,778845040,13.2,-437993180,-36.0,11452839040,73740,-36959,-33.4,1073455,671,6249
주중 박스오피스,20211108~20211111,202145,3,3,35,OLD,20203286,강릉,2021-11-10,591357480,10.0,588522480,20759.2,594192480,59424,59109,18764.8,59739,663,4865
주중 박스오피스,20211108~20211111,202145,4,4,0,NEW,20210301,귀멸의 칼날: 남매의 연,2021-11-10,184963620,3.1,184963620,100.0,184963620,19169,19169,100.0,19169,348,1920
주중 박스오피스,20211108~20211111,202145,5,5,-2,OLD,20218052,베놈 2: 렛 데어 비 카니지,2021-10-13,179267960,3.0,-386377700,-68.3,20835849670,17733,-37912,-68.1,2095275,690,2913
주중 박스오피스,20211108~20211111,202145,6,6,0,NEW,20210937,아담스 패밀리 2,2021-11-10,111262510,1.9,111262510,100.0,113187510,12936,12936,100.0,13111,577,2370
주중 박스오피스,20211108~20211111,202145,7,7,-3,OLD,20210865,고장난 론,2021-10-27,61726650,1.0,-90426660,-59.4,1292711390,7552,-9012,-54.4,142711,331,1049
주중 박스오피스,20211108~20211111,202145,8,8,-2,OLD,20210587,아네트,2021-10-27,38052170,0.6,-14914540,-28.2,297674750,5105,-647,-11.2,34121,93,280
주중 박스오피스,20211108~20211111,202145,9,9,-2,OLD,20200474,기적,2021-09-15,24095800,0.4,-14322710,-37.3,6561927310,4401,-1198,-21.4,705577,61,247
주중 박스오피스,20211108~20211111,202145,10,10,4,OLD,20191243,장르만 로맨스,2021-11-17,43253000,0.7,26855000,163.8,61027000,4316,2494,136.9,6310,24,28
주중 박스오피스,20211115~20211118,202146,1,1,0,OLD,20218256,이터널스,2021-11-03,1578456090,32.3,-1978845590,-55.6,27454471260,160196,-189700,-54.2,2626489,1754,18780
주중 박스오피스,20211115~20211118,202146,2,2,8,OLD,20191243,장르만 로맨스,2021-11-17,830704360,17.0,787451360,1820.6,929268970,88429,84113,1948.9,98539,1148,9590
주중 박스오피스,20211115~20211118,202146,3,3,-1,OLD,20210087,듄,2021-10-20,587022080,12.0,-191822960,-24.6,13436649050,54851,-18889,-25.6,1253286,707,5784
주중 박스오피스,20211115~20211118,202146,4,4,-1,OLD,20203286,강릉,2021-11-10,534324300,10.9,-57033180,-9.6,2475421550,53522,-5902,-9.9,238948,725,7841
주중 박스오피스,20211115~20211118,202146,5,5,9,OLD,20210244,디어 에반 핸슨,2021-11-17,288815930,5.9,270016930,1436.3,307614930,30057,27990,1354.1,32124,631,3132
주중 박스오피스,20211115~20211118,202146,6,6,0,NEW,20211261,귀멸의 칼날: 나타구모산 편,2021-11-17,115002350,2.4,115002350,100.0,115002350,12248,12248,100.0,12248,268,1163
주중 박스오피스,20211115~20211118,202146,7,7,41,OLD,20210600,프렌치 디스패치,2021-11-18,125013400,2.6,122411400,4704.5,138393800,12027,11737,4047.2,13098,262,508
주중 박스오피스,20211115~20211118,202146,8,8,-2,OLD,20210937,아담스 패밀리 2,2021-11-10,64585990,1.3,-46676520,-42.0,737476710,8243,-4693,-36.3,82038,387,1484
주중 박스오피스,20211115~20211118,202146,9,9,0,NEW,20205986,연애 빠진 로맨스,2021-11-24,70576000,1.4,70576000,100.0,71683000,7840,7840,100.0,7963,25,50
주중 박스오피스,20211115~20211118,202146,10,10,-6,OLD,20210301,귀멸의 칼날: 남매의 연,2021-11-10,70632420,1.4,-114331200,-61.8,552697210,7353,-11816,-61.6,55694,278,1712
주중 박스오피스,20211122~20211125,202147,1,1,13,OLD,20196264,유체이탈자,2021-11-24,920639000,18.0,883748000,2395.6,961793000,109156,105001,2527.1,113733,1108,9375
주중 박스오피스,20211122~20211125,202147,2,2,0,OLD,20191243,장르만 로맨스,2021-11-17,853535170,16.7,22830810,2.7,4263229290,91555,3126,3.5,423280,1103,11950
주중 박스오피스,20211122~20211125,202147,3,3,-2,OLD,20218256,이터널스,2021-11-03,638506740,12.5,-939949350,-59.5,30396959250,69659,-90537,-56.5,2916630,1127,9100
주중 박스오피스,20211122~20211125,202147,4,4,0,NEW,20210864,엔칸토: 마법의 세계,2021-11-24,541382850,10.6,541382850,100.0,547612850,65109,65109,100.0,65642,853,5483
주중 박스오피스,20211122~20211125,202147,5,5,4,OLD,20205986,연애 빠진 로맨스,2021-11-24,523390270,10.2,452814270,641.6,595073270,59909,52069,664.1,67872,931,7440
주중 박스오피스,20211122~20211125,202147,6,6,14,OLD,20183772,태일이,2021-12-01,328169000,6.4,310615000,1769.5,463986000,40964,39020,2007.2,56320,164,364
주중 박스오피스,20211122~20211125,202147,7,7,-4,OLD,20210087,듄,2021-10-20,386504170,7.6,-200517910,-34.2,14872317750,37941,-16910,-30.8,1382554,607,3683
주중 박스오피스,20211122~20211125,202147,8,8,-4,OLD,20203286,강릉,2021-11-10,159305660,3.1,-375018640,-70.2,3083813880,16406,-37116,-69.3,297495,560,2821
주중 박스오피스,20211122~20211125,202147,9,9,-4,OLD,20210244,디어 에반 핸슨,2021-11-17,154202210,3.0,-134613720,-46.6,899287190,15918,-14139,-47.0,89040,561,2949
주중 박스오피스,20211122~20211125,202147,10,10,-3,OLD,20210600,프렌치 디스패치,2021-11-18,134137750,2.6,9124350,7.3,554406770,13544,1517,12.6,51419,257,1405
주중 박스오피스,20211129~20211202,202148,1,1,0,OLD,20196264,유체이탈자,2021-11-24,1232601420,26.6,311962420,33.9,4766515050,131559,22403,20.5,494049,1126,15918
주중 박스오피스,20211129~20211202,202148,2,2,3,OLD,20205986,연애 빠진 로맨스,2021-11-24,845100870,18.2,321710600,61.5,2957355920,85365,25456,42.5,294442,903,11076
